id,final_world_state
train-C11113,1:_ 2:_ 3:_ 4:ooo 5:r 6:gggg 7:ggg
train-C11114,1:_ 2:_ 3:_ 4:_ 5:p 6:_ 7:ooo
train-C11115,1:b 2:_ 3:_ 4:_ 5:pp 6:_ 7:y
train-C11116,1:yyy 2:p 3:rrrr 4:bbb 5:gggg 6:_ 7:_
train-C11117,1:_ 2:_ 3:rrr 4:_ 5:_ 6:_ 7:_
train-C11118,1:rrr 2:oo 3:yyg 4:_ 5:_ 6:_ 7:yyyy
train-C11119,1:gg 2:_ 3:_ 4:g 5:_ 6:_ 7:oo
train-C11121,1:yyyy 2:_ 3:_ 4:_ 5:_ 6:yyy 7:_
train-C11122,1:_ 2:ooo 3:_ 4:_ 5:_ 6:bbb 7:_
train-C11123,1:_ 2:_ 3:r 4:pppp 5:_ 6:_ 7:o
train-C11124,1:gg 2:_ 3:o 4:ggg 5:pgg 6:o 7:_
train-C11126,1:_ 2:_ 3:o 4:_ 5:rrr 6:_ 7:_
train-C11128,1:ggg 2:_ 3:_ 4:_ 5:_ 6:rrr 7:gggg
train-C11129,1:rr 2:_ 3:_ 4:_ 5:_ 6:bb 7:rrrr
train-C11130,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11131,1:bb 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:o
train-C11132,1:_ 2:_ 3:yyy 4:yy 5:bbb 6:_ 7:_
train-C11133,1:pppp 2:_ 3:gggg 4:yyy 5:_ 6:_ 7:gggg
train-C11134,1:ggg 2:ooo 3:_ 4:_ 5:rrrr 6:_ 7:ppp
train-C11135,1:_ 2:pp 3:rrrr 4:yyy 5:_ 6:o 7:_
train-C11136,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:yyy
train-C11137,1:_ 2:_ 3:pp 4:_ 5:_ 6:_ 7:_
train-C11138,1:_ 2:_ 3:_ 4:_ 5:rrr 6:_ 7:r
train-C11140,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11142,1:pp 2:yyyy 3:_ 4:_ 5:_ 6:_ 7:_
train-C11143,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ggg
train-C11144,1:rr 2:_ 3:oo 4:rrrr 5:ggg 6:_ 7:_
train-C11145,1:gg 2:_ 3:gggg 4:bb 5:_ 6:_ 7:_
train-C11146,1:rrr 2:_ 3:oo 4:yy 5:ppp 6:p 7:oo
train-C11147,1:_ 2:_ 3:_ 4:_ 5:_ 6:y 7:_
train-C11148,1:_ 2:yyy 3:rr 4:oo 5:ppp 6:_ 7:_
train-C11149,1:bbb 2:oooo 3:_ 4:pp 5:rrrr 6:_ 7:_
train-C11150,1:_ 2:oooo 3:_ 4:_ 5:ppp 6:rr 7:p
train-C11151,1:_ 2:b 3:oo 4:rrrr 5:yyp 6:pppp 7:_
train-C11152,1:_ 2:yy 3:_ 4:_ 5:yy 6:yy 7:_
train-C11153,1:y 2:_ 3:yyy 4:_ 5:_ 6:yy 7:gggg
train-C11154,1:_ 2:_ 3:_ 4:_ 5:g 6:rrrr 7:_
train-C11155,1:ppp 2:_ 3:_ 4:_ 5:_ 6:_ 7:ro
train-C11156,1:_ 2:_ 3:_ 4:_ 5:rrr 6:_ 7:_
train-C11157,1:o 2:_ 3:ppp 4:gggg 5:_ 6:ppp 7:_
train-C11160,1:_ 2:ppp 3:oo 4:_ 5:_ 6:_ 7:_
train-C11161,1:rrrr 2:_ 3:_ 4:yyy 5:_ 6:_ 7:prr
train-C11163,1:bbb 2:pp 3:_ 4:_ 5:y 6:_ 7:_
train-C11164,1:rrrr 2:_ 3:rpp 4:yyy 5:y 6:ooo 7:_
train-C11165,1:_ 2:_ 3:_ 4:_ 5:yyy 6:_ 7:ppp
train-C11167,1:gg 2:yy 3:ggg 4:_ 5:ogg 6:_ 7:pp
train-C11169,1:bbb 2:rrrr 3:gggg 4:_ 5:_ 6:_ 7:_
train-C11170,1:_ 2:_ 3:ggg 4:r 5:yyy 6:g 7:_
train-C11171,1:_ 2:_ 3:_ 4:_ 5:ggg 6:gggg 7:ooo
train-C11172,1:pppp 2:_ 3:_ 4:_ 5:y 6:_ 7:_
train-C11174,1:yyy 2:r 3:_ 4:_ 5:_ 6:_ 7:_
train-C11176,1:_ 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:gg
train-C11177,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11178,1:ppp 2:pp 3:_ 4:yy 5:ggg 6:ooo 7:_
train-C11179,1:_ 2:_ 3:_ 4:_ 5:_ 6:ypp 7:_
train-C11180,1:_ 2:oo 3:_ 4:pp 5:_ 6:bb 7:pp
train-C11181,1:yyy 2:_ 3:_ 4:gggg 5:_ 6:_ 7:_
train-C11182,1:_ 2:gggg 3:_ 4:_ 5:_ 6:_ 7:_
train-C11183,1:pppp 2:_ 3:gp 4:_ 5:_ 6:rrr 7:bbb
train-C11184,1:_ 2:_ 3:ooo 4:go 5:_ 6:_ 7:_
train-C11185,1:_ 2:rr 3:_ 4:_ 5:_ 6:y 7:_
train-C11188,1:_ 2:_ 3:_ 4:_ 5:rrp 6:_ 7:_
train-C11191,1:bbb 2:ooo 3:ppp 4:gggg 5:gggg 6:_ 7:_
train-C11192,1:_ 2:rr 3:_ 4:_ 5:oooo 6:_ 7:_
train-C11193,1:_ 2:bb 3:yyyy 4:_ 5:_ 6:_ 7:_
train-C11194,1:rrr 2:ppp 3:ggg 4:oo 5:ppp 6:_ 7:_
train-C11195,1:poy 2:_ 3:_ 4:_ 5:_ 6:ogg 7:_
train-C11196,1:oo 2:grr 3:_ 4:_ 5:y 6:_ 7:_
train-C11197,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11198,1:_ 2:_ 3:yyy 4:b 5:_ 6:ggg 7:yyyy
train-C11199,1:pp 2:_ 3:pppp 4:_ 5:_ 6:yy 7:oo
train-C11200,1:pp 2:_ 3:ooo 4:oo 5:_ 6:_ 7:_
train-C11202,1:_ 2:yy 3:_ 4:_ 5:yyyy 6:_ 7:_
train-C11203,1:_ 2:g 3:_ 4:_ 5:_ 6:_ 7:_
train-C11204,1:rrr 2:_ 3:ppp 4:_ 5:g 6:_ 7:_
train-C11205,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ppp
train-C11207,1:yyyy 2:gggg 3:_ 4:_ 5:_ 6:rry 7:_
train-C11208,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11209,1:ooo 2:r 3:p 4:_ 5:g 6:pp 7:_
train-C11210,1:ooo 2:_ 3:_ 4:_ 5:gggg 6:_ 7:bbb
train-C11211,1:yy 2:_ 3:_ 4:oo 5:_ 6:_ 7:_
train-C11213,1:pp 2:ooo 3:_ 4:_ 5:_ 6:bbb 7:r
train-C11214,1:g 2:_ 3:pppp 4:_ 5:_ 6:_ 7:ooo
train-C11215,1:gy 2:_ 3:gggg 4:rrrr 5:goo 6:_ 7:_
train-C11216,1:ppp 2:orr 3:_ 4:_ 5:gggg 6:_ 7:_
train-C11218,1:_ 2:g 3:_ 4:pp 5:_ 6:o 7:_
train-C11219,1:_ 2:_ 3:_ 4:oo 5:_ 6:_ 7:_
train-C11220,1:_ 2:y 3:_ 4:bbb 5:_ 6:gggg 7:_
train-C11221,1:gg 2:_ 3:_ 4:g 5:g 6:bb 7:ppp
train-C11223,1:yyy 2:rrrr 3:gg 4:bbb 5:_ 6:_ 7:ooo
train-C11224,1:_ 2:_ 3:ppp 4:yyy 5:rr 6:_ 7:y
train-C11225,1:_ 2:_ 3:_ 4:gggg 5:_ 6:gggg 7:_
train-C11226,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11227,1:_ 2:gggg 3:py 4:_ 5:g 6:_ 7:_
train-C11228,1:_ 2:_ 3:gggg 4:_ 5:_ 6:_ 7:g
train-C11229,1:p 2:_ 3:_ 4:_ 5:o 6:pppp 7:_
train-C11230,1:gg 2:gg 3:_ 4:r 5:_ 6:p 7:_
train-C11231,1:oo 2:_ 3:oooo 4:_ 5:_ 6:_ 7:bbb
train-C11232,1:rr 2:_ 3:_ 4:_ 5:_ 6:ooo 7:pppp
train-C11233,1:yy 2:_ 3:rrr 4:_ 5:yyy 6:_ 7:ggg
train-C11235,1:ggg 2:rrrr 3:_ 4:_ 5:_ 6:rr 7:gggg
train-C11236,1:_ 2:yy 3:_ 4:_ 5:_ 6:_ 7:o
train-C11237,1:_ 2:roo 3:_ 4:_ 5:_ 6:_ 7:rr
train-C11240,1:_ 2:oo 3:_ 4:y 5:_ 6:o 7:_
train-C11242,1:_ 2:ggg 3:gggg 4:_ 5:_ 6:y 7:bbb
train-C11244,1:_ 2:_ 3:_ 4:g 5:_ 6:yyyy 7:_
train-C11246,1:_ 2:bb 3:_ 4:rr 5:_ 6:_ 7:_
train-C11247,1:_ 2:pppp 3:p 4:oooo 5:_ 6:org 7:_
train-C11248,1:r 2:oo 3:_ 4:_ 5:_ 6:ryy 7:y
train-C11249,1:_ 2:_ 3:b 4:gg 5:_ 6:_ 7:ppp
train-C11250,1:_ 2:gg 3:yy 4:_ 5:_ 6:_ 7:_
train-C11251,1:_ 2:_ 3:p 4:_ 5:_ 6:_ 7:b
train-C11252,1:bbb 2:_ 3:_ 4:_ 5:_ 6:_ 7:gyy
train-C11254,1:_ 2:_ 3:_ 4:bbb 5:ggg 6:_ 7:_
train-C11255,1:o 2:_ 3:ogg 4:_ 5:_ 6:_ 7:pp
train-C11256,1:_ 2:_ 3:rr 4:r 5:_ 6:_ 7:_
train-C11257,1:_ 2:_ 3:gy 4:_ 5:pp 6:rrr 7:yyy
train-C11259,1:_ 2:_ 3:_ 4:_ 5:_ 6:pp 7:_
train-C11261,1:_ 2:_ 3:pppp 4:_ 5:g 6:_ 7:_
train-C11263,1:bb 2:ggg 3:rrr 4:yyyy 5:rrrr 6:_ 7:_
train-C11264,1:_ 2:yg 3:_ 4:bbb 5:_ 6:_ 7:_
train-C11265,1:yyyy 2:_ 3:pppp 4:_ 5:_ 6:bbb 7:_
train-C11266,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:r
train-C11268,1:_ 2:ggr 3:_ 4:yyyy 5:gggg 6:o 7:rgg
train-C11269,1:_ 2:_ 3:ppp 4:_ 5:_ 6:_ 7:_
train-C11270,1:_ 2:_ 3:_ 4:r 5:_ 6:bb 7:_
train-C11271,1:_ 2:_ 3:pppp 4:gggg 5:ppp 6:_ 7:bbb
train-C11272,1:rr 2:bbb 3:_ 4:_ 5:yyyy 6:_ 7:_
train-C11273,1:rrr 2:b 3:_ 4:_ 5:_ 6:_ 7:yyyy
train-C11275,1:_ 2:o 3:o 4:_ 5:grr 6:_ 7:_
train-C11276,1:r 2:_ 3:ooo 4:_ 5:ooy 6:_ 7:goo
train-C11277,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11278,1:or 2:_ 3:yyyy 4:_ 5:ppp 6:_ 7:_
train-C11279,1:rrr 2:_ 3:ggg 4:_ 5:_ 6:rrr 7:_
train-C11280,1:ooo 2:_ 3:_ 4:_ 5:_ 6:_ 7:yyy
train-C11281,1:gg 2:_ 3:pp 4:_ 5:_ 6:_ 7:_
train-C11282,1:_ 2:oooo 3:_ 4:pp 5:bbb 6:_ 7:_
train-C11283,1:ogg 2:pppp 3:_ 4:rrr 5:_ 6:_ 7:_
train-C11284,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:bbb 7:pppp
train-C11285,1:pppp 2:ggg 3:_ 4:orr 5:_ 6:_ 7:_
train-C11286,1:_ 2:yyyy 3:ggg 4:_ 5:o 6:rgg 7:ppp
train-C11287,1:_ 2:_ 3:y 4:_ 5:_ 6:gggg 7:_
train-C11289,1:_ 2:_ 3:rr 4:b 5:pppp 6:_ 7:_
train-C11290,1:oooo 2:_ 3:yy 4:rrrr 5:_ 6:_ 7:_
train-C11291,1:_ 2:oooo 3:g 4:oooo 5:yy 6:_ 7:gg
train-C11292,1:bbb 2:yyyy 3:_ 4:_ 5:og 6:gg 7:_
train-C11293,1:ppp 2:_ 3:ppp 4:ppp 5:_ 6:_ 7:_
train-C11295,1:ppg 2:rr 3:_ 4:_ 5:ppp 6:_ 7:_
train-C11296,1:_ 2:pp 3:_ 4:ggo 5:_ 6:_ 7:_
train-C11297,1:_ 2:yyyy 3:oyy 4:ppp 5:_ 6:p 7:bb
train-C11298,1:_ 2:b 3:_ 4:_ 5:_ 6:ggg 7:_
train-C11301,1:_ 2:_ 3:gggg 4:_ 5:rr 6:bb 7:p
train-C11302,1:_ 2:_ 3:_ 4:r 5:o 6:_ 7:yp
train-C11303,1:_ 2:_ 3:_ 4:_ 5:rp 6:_ 7:_
train-C11304,1:_ 2:_ 3:pp 4:_ 5:ppp 6:oooo 7:r
train-C11305,1:rrr 2:yyy 3:_ 4:_ 5:_ 6:_ 7:rrr
train-C11306,1:_ 2:_ 3:_ 4:prr 5:_ 6:_ 7:_
train-C11307,1:_ 2:ooo 3:ggg 4:g 5:rrr 6:_ 7:y
train-C11309,1:oo 2:_ 3:gg 4:_ 5:rr 6:r 7:_
train-C11310,1:ooo 2:_ 3:_ 4:_ 5:_ 6:yy 7:oo
train-C11312,1:rrr 2:_ 3:g 4:_ 5:ggg 6:_ 7:_
train-C11313,1:_ 2:_ 3:_ 4:_ 5:bbb 6:oo 7:rrr
train-C11314,1:_ 2:_ 3:_ 4:bb 5:_ 6:oo 7:_
train-C11315,1:gg 2:o 3:pppp 4:_ 5:o 6:g 7:_
train-C11316,1:r 2:gggg 3:_ 4:_ 5:_ 6:_ 7:rr
train-C11317,1:_ 2:gg 3:rrr 4:_ 5:_ 6:rrrr 7:bbb
train-C11318,1:ooo 2:_ 3:_ 4:_ 5:_ 6:oo 7:_
train-C11319,1:_ 2:_ 3:_ 4:oooo 5:_ 6:gg 7:_
train-C11320,1:_ 2:_ 3:_ 4:_ 5:_ 6:o 7:_
train-C11321,1:_ 2:ggg 3:ooo 4:_ 5:bbb 6:_ 7:_
train-C11322,1:_ 2:_ 3:yy 4:_ 5:rr 6:_ 7:_
train-C11323,1:gg 2:y 3:_ 4:yyyy 5:_ 6:pppp 7:bbb
train-C11324,1:oo 2:ggg 3:bbb 4:_ 5:_ 6:_ 7:_
train-C11325,1:_ 2:gg 3:_ 4:rr 5:_ 6:_ 7:opp
train-C11326,1:rrrr 2:_ 3:_ 4:yy 5:gggg 6:_ 7:_
train-C11327,1:_ 2:r 3:gggg 4:_ 5:yyy 6:_ 7:_
train-C11328,1:bbb 2:_ 3:bbb 4:_ 5:_ 6:pppp 7:_
train-C11329,1:_ 2:_ 3:pp 4:o 5:_ 6:o 7:_
train-C11330,1:_ 2:_ 3:_ 4:ooo 5:_ 6:_ 7:ggg
train-C11331,1:bbb 2:_ 3:_ 4:_ 5:_ 6:ooo 7:_
train-C11333,1:_ 2:rrr 3:r 4:_ 5:_ 6:bbb 7:_
train-C11335,1:ggg 2:_ 3:_ 4:_ 5:_ 6:b 7:_
train-C11336,1:gg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11337,1:_ 2:_ 3:_ 4:bbb 5:ppp 6:_ 7:rrrr
train-C11338,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11339,1:_ 2:r 3:_ 4:rrrr 5:yyy 6:bbb 7:_
train-C11341,1:_ 2:_ 3:rrrr 4:g 5:rrrr 6:_ 7:_
train-C11342,1:bbb 2:_ 3:yy 4:_ 5:ggg 6:rrr 7:pppp
train-C11343,1:_ 2:_ 3:_ 4:_ 5:p 6:_ 7:_
train-C11344,1:g 2:o 3:_ 4:_ 5:yyyy 6:_ 7:_
train-C11345,1:_ 2:yyy 3:_ 4:_ 5:g 6:_ 7:_
train-C11346,1:ooo 2:_ 3:ggg 4:o 5:_ 6:_ 7:_
train-C11347,1:_ 2:_ 3:yyy 4:p 5:ooo 6:_ 7:_
train-C11349,1:_ 2:bbb 3:_ 4:pppp 5:_ 6:_ 7:p
train-C11350,1:yyy 2:_ 3:_ 4:_ 5:_ 6:r 7:_
train-C11352,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pp
train-C11353,1:oooo 2:_ 3:gggg 4:_ 5:_ 6:_ 7:py
train-C11354,1:yg 2:y 3:_ 4:_ 5:_ 6:gr 7:_
train-C11356,1:opp 2:_ 3:oooo 4:_ 5:_ 6:_ 7:_
train-C11357,1:_ 2:_ 3:rrr 4:_ 5:bb 6:_ 7:_
train-C11358,1:_ 2:_ 3:_ 4:bbb 5:yy 6:rrr 7:yyy
train-C11359,1:p 2:gg 3:_ 4:_ 5:_ 6:bbb 7:yy
train-C11360,1:yyy 2:_ 3:_ 4:oo 5:_ 6:rrrr 7:rrrr
train-C11361,1:_ 2:_ 3:_ 4:pp 5:_ 6:rr 7:bbb
train-C11362,1:_ 2:ooo 3:gggg 4:yyyy 5:bbb 6:_ 7:_
train-C11363,1:_ 2:_ 3:rrr 4:yyyy 5:_ 6:_ 7:_
train-C11364,1:_ 2:_ 3:ppp 4:bbb 5:_ 6:_ 7:yyy
train-C11365,1:bbb 2:pppp 3:_ 4:_ 5:_ 6:yyy 7:_
train-C11366,1:_ 2:_ 3:_ 4:_ 5:bbb 6:_ 7:_
train-C11367,1:_ 2:yyy 3:_ 4:_ 5:oooo 6:bbb 7:_
train-C11368,1:rr 2:_ 3:g 4:gggg 5:gggg 6:_ 7:_
train-C11369,1:_ 2:_ 3:_ 4:yy 5:rrr 6:_ 7:oooo
train-C11370,1:_ 2:pp 3:rrr 4:_ 5:_ 6:r 7:_
train-C11371,1:_ 2:_ 3:_ 4:ppp 5:_ 6:r 7:g
train-C11372,1:pp 2:_ 3:yyyy 4:_ 5:_ 6:r 7:_
train-C11373,1:_ 2:pp 3:_ 4:rrr 5:oooo 6:_ 7:_
train-C11374,1:ggg 2:yyyy 3:_ 4:gg 5:_ 6:_ 7:obb
train-C11375,1:_ 2:y 3:_ 4:ppp 5:p 6:r 7:_
train-C11376,1:_ 2:_ 3:rrr 4:_ 5:gg 6:_ 7:_
train-C11377,1:_ 2:_ 3:yy 4:_ 5:pppp 6:_ 7:_
train-C11378,1:ggg 2:_ 3:ppp 4:pp 5:bbb 6:_ 7:_
train-C11379,1:oo 2:gg 3:p 4:_ 5:_ 6:pp 7:gggg
train-C11380,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11381,1:yy 2:yyy 3:_ 4:_ 5:rrrr 6:bbb 7:_
train-C11383,1:rrr 2:_ 3:_ 4:_ 5:_ 6:rr 7:_
train-C11384,1:o 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11386,1:_ 2:rrrr 3:_ 4:_ 5:gggg 6:r 7:_
train-C11387,1:_ 2:gg 3:_ 4:ggg 5:g 6:yy 7:_
train-C11388,1:pppp 2:_ 3:_ 4:yy 5:_ 6:b 7:pp
train-C11389,1:_ 2:_ 3:_ 4:oog 5:_ 6:ppp 7:rrr
train-C11390,1:_ 2:rrrr 3:_ 4:_ 5:_ 6:pp 7:r
train-C11392,1:_ 2:ggg 3:_ 4:_ 5:_ 6:_ 7:ro
train-C11393,1:_ 2:_ 3:gggg 4:_ 5:pppp 6:p 7:rr
train-C11394,1:_ 2:ooo 3:r 4:_ 5:_ 6:bbb 7:_
train-C11396,1:oooo 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11397,1:gggg 2:y 3:_ 4:_ 5:_ 6:_ 7:yyy
train-C11398,1:rrrr 2:ggg 3:_ 4:yy 5:_ 6:bb 7:_
train-C11399,1:g 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11400,1:_ 2:_ 3:bb 4:_ 5:pp 6:_ 7:rrr
train-C11401,1:ppp 2:_ 3:_ 4:_ 5:_ 6:p 7:_
train-C11402,1:ppp 2:grr 3:bbb 4:rrrr 5:p 6:_ 7:_
train-C11403,1:_ 2:_ 3:o 4:_ 5:_ 6:ooo 7:_
train-C11404,1:_ 2:bbb 3:_ 4:rrrr 5:_ 6:gg 7:_
train-C11405,1:gg 2:_ 3:_ 4:_ 5:rrr 6:yyyy 7:yy
train-C11407,1:bbb 2:_ 3:yy 4:_ 5:ggg 6:_ 7:_
train-C11408,1:_ 2:_ 3:_ 4:_ 5:_ 6:yy 7:_
train-C11410,1:g 2:_ 3:rrrr 4:_ 5:bbb 6:gpp 7:_
train-C11411,1:_ 2:_ 3:ggg 4:_ 5:yy 6:_ 7:_
train-C11413,1:_ 2:gg 3:o 4:bb 5:_ 6:_ 7:oo
train-C11414,1:ppp 2:bbb 3:ygg 4:_ 5:_ 6:_ 7:_
train-C11415,1:_ 2:pp 3:oo 4:_ 5:_ 6:p 7:_
train-C11418,1:_ 2:_ 3:_ 4:yyy 5:ppp 6:_ 7:bb
train-C11419,1:ppp 2:gg 3:py 4:_ 5:yy 6:pp 7:ggg
train-C11420,1:pp 2:_ 3:_ 4:pp 5:_ 6:_ 7:_
train-C11421,1:_ 2:gggg 3:_ 4:_ 5:_ 6:rr 7:_
train-C11423,1:_ 2:pp 3:yyy 4:_ 5:oooo 6:_ 7:_
train-C11424,1:ggg 2:b 3:_ 4:ggg 5:_ 6:yyyy 7:_
train-C11425,1:bbb 2:_ 3:rr 4:r 5:_ 6:yyyy 7:oooo
train-C11426,1:_ 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:gg
train-C11427,1:_ 2:_ 3:_ 4:r 5:yyy 6:ooo 7:_
train-C11428,1:_ 2:_ 3:oooo 4:_ 5:gg 6:_ 7:r
train-C11429,1:_ 2:_ 3:yyyy 4:y 5:ppp 6:_ 7:_
train-C11430,1:ooo 2:_ 3:_ 4:yy 5:_ 6:_ 7:_
train-C11431,1:_ 2:_ 3:_ 4:_ 5:_ 6:ggg 7:_
train-C11432,1:_ 2:_ 3:oooo 4:oooo 5:_ 6:_ 7:bbb
train-C11433,1:o 2:_ 3:p 4:_ 5:_ 6:_ 7:_
train-C11434,1:pp 2:_ 3:_ 4:_ 5:rr 6:_ 7:rpp
train-C11436,1:_ 2:_ 3:oooo 4:r 5:_ 6:_ 7:_
train-C11437,1:_ 2:rrr 3:o 4:_ 5:_ 6:gggg 7:_
train-C11438,1:rrrr 2:_ 3:_ 4:bbb 5:_ 6:pp 7:_
train-C11439,1:ggg 2:_ 3:_ 4:or 5:yy 6:_ 7:_
train-C11440,1:pppp 2:_ 3:_ 4:_ 5:_ 6:ppg 7:_
train-C11441,1:ooo 2:yyy 3:_ 4:_ 5:_ 6:_ 7:_
train-C11442,1:yyyy 2:bb 3:_ 4:oo 5:_ 6:_ 7:_
train-C11444,1:_ 2:_ 3:_ 4:_ 5:_ 6:yyy 7:_
train-C11445,1:_ 2:_ 3:oooo 4:y 5:_ 6:_ 7:_
train-C11446,1:_ 2:_ 3:ggg 4:ggg 5:_ 6:_ 7:_
train-C11447,1:g 2:_ 3:_ 4:_ 5:_ 6:ooo 7:_
train-C11448,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11449,1:_ 2:bbb 3:ppp 4:_ 5:ooo 6:ggo 7:_
train-C11450,1:_ 2:ppp 3:g 4:yyy 5:_ 6:_ 7:_
train-C11451,1:_ 2:_ 3:_ 4:_ 5:ppp 6:o 7:gg
train-C11452,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11453,1:_ 2:rr 3:_ 4:_ 5:_ 6:_ 7:_
train-C11456,1:pp 2:g 3:_ 4:_ 5:yyy 6:oo 7:_
train-C11457,1:_ 2:_ 3:yyp 4:_ 5:_ 6:pp 7:_
train-C11458,1:pp 2:_ 3:p 4:_ 5:g 6:yy 7:oo
train-C11459,1:pp 2:_ 3:_ 4:_ 5:r 6:oooo 7:_
train-C11460,1:_ 2:_ 3:yyy 4:pppp 5:_ 6:_ 7:_
train-C11461,1:oooo 2:o 3:r 4:_ 5:_ 6:rrr 7:o
train-C11462,1:_ 2:_ 3:yyyy 4:_ 5:bb 6:rrr 7:_
train-C11463,1:o 2:_ 3:_ 4:yy 5:_ 6:yy 7:oo
train-D9464,1:_ 2:_ 3:pppp 4:_ 5:_ 6:_ 7:o
train-D9465,1:_ 2:yy 3:ggg 4:_ 5:oo 6:pppp 7:_
train-D9467,1:_ 2:b 3:y 4:ggg 5:rrr 6:ooo 7:_
train-D9471,1:_ 2:_ 3:pppp 4:_ 5:yyy 6:ggg 7:bbb
train-D9474,1:_ 2:yyyy 3:_ 4:roo 5:_ 6:_ 7:_
train-D9475,1:oo 2:_ 3:_ 4:_ 5:oooo 6:r 7:_
train-D9477,1:_ 2:p 3:rrrr 4:gggg 5:_ 6:o 7:_
train-D9480,1:_ 2:ooo 3:yyy 4:_ 5:bb 6:_ 7:_
train-D9482,1:rrr 2:_ 3:oooo 4:yy 5:_ 6:_ 7:_
train-D9483,1:_ 2:ooo 3:ooo 4:ggg 5:o 6:_ 7:_
train-D9484,1:oo 2:_ 3:yyyy 4:_ 5:bb 6:rrr 7:_
train-D9485,1:oooo 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9487,1:_ 2:gggg 3:ooo 4:ooo 5:_ 6:yyy 7:_
train-D9488,1:gggg 2:_ 3:_ 4:bbb 5:pp 6:_ 7:_
train-D9489,1:_ 2:_ 3:g 4:_ 5:yyy 6:goo 7:ppp
train-D9492,1:_ 2:bbb 3:_ 4:_ 5:_ 6:_ 7:_
train-D9495,1:_ 2:g 3:_ 4:_ 5:oo 6:yy 7:ooo
train-D9496,1:_ 2:y 3:ggg 4:_ 5:pp 6:_ 7:_
train-D9497,1:_ 2:_ 3:_ 4:_ 5:yyy 6:_ 7:bbb
train-D9498,1:_ 2:_ 3:_ 4:_ 5:ppp 6:_ 7:_
train-D9501,1:_ 2:g 3:_ 4:bbb 5:_ 6:yyy 7:ggg
train-D9506,1:_ 2:bb 3:oooo 4:_ 5:bbb 6:_ 7:_
train-D9508,1:_ 2:_ 3:bb 4:rrrr 5:_ 6:oo 7:_
train-D9511,1:_ 2:_ 3:_ 4:rr 5:p 6:rrr 7:_
train-D9512,1:_ 2:_ 3:_ 4:oop 5:_ 6:_ 7:_
train-D9513,1:yoo 2:yy 3:_ 4:gg 5:_ 6:_ 7:_
train-D9515,1:_ 2:o 3:_ 4:gg 5:ppp 6:_ 7:rrrr
train-D9516,1:_ 2:_ 3:_ 4:yg 5:_ 6:_ 7:_
train-D9517,1:ooo 2:rrg 3:_ 4:bb 5:_ 6:_ 7:yyy
train-D9523,1:ppp 2:_ 3:_ 4:rrp 5:_ 6:rr 7:_
train-D9524,1:_ 2:_ 3:_ 4:gg 5:gggg 6:gg 7:bbb
train-D9529,1:_ 2:_ 3:ggp 4:_ 5:yoo 6:_ 7:_
train-D9530,1:gg 2:p 3:opp 4:_ 5:_ 6:rrrr 7:gggg
train-D9531,1:bbb 2:_ 3:r 4:_ 5:_ 6:_ 7:ggg
train-D9533,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:bbb
train-D9535,1:_ 2:r 3:_ 4:_ 5:_ 6:_ 7:o
train-D9536,1:_ 2:rrrr 3:_ 4:_ 5:ggg 6:_ 7:p
train-D9540,1:_ 2:_ 3:_ 4:rrr 5:rrr 6:yyy 7:_
train-D9543,1:_ 2:_ 3:_ 4:_ 5:bb 6:gggg 7:_
train-D9544,1:_ 2:_ 3:_ 4:_ 5:yy 6:_ 7:_
train-D9545,1:_ 2:rrrr 3:_ 4:pppp 5:ppp 6:_ 7:bbb
train-D9548,1:_ 2:pppp 3:_ 4:yy 5:_ 6:p 7:_
train-D9550,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9551,1:_ 2:roo 3:gg 4:_ 5:_ 6:r 7:o
